DATE,WTICO
2025-04-17,64.267
2025-04-21,63.155
2025-04-22,63.98
2025-04-23,62.7
2025-04-24,63.193
2025-04-25,63.589
2025-04-28,62.244
2025-04-29,60.474
2025-04-30,58.504
2025-05-01,59.273
2025-05-02,58.666
2025-05-05,57.422
2025-05-06,59.229
2025-05-07,58.155
2025-05-08,60.443
2025-05-09,61.225
2025-05-12,62.105
2025-05-13,63.742
2025-05-14,62.97
2025-05-15,61.781
2025-05-16,62.467
2025-05-19,62.652
2025-05-20,62.727
2025-05-21,61.8
2025-05-22,61.241
2025-05-23,62.178
2025-05-26,61.932
2025-05-27,61.437
2025-05-28,62.227
2025-05-29,61.251
2025-05-30,61.07
2025-06-02,63.295
2025-06-03,63.606
2025-06-04,62.983
2025-06-05,63.489
2025-06-06,65.009
2025-06-09,65.563
2025-06-10,64.88
2025-06-11,68.422
2025-06-12,68.954
2025-06-13,73.07
2025-06-16,71.458
2025-06-17,75.247
2025-06-18,74.517
2025-06-19,75.264
2025-06-20,75.34
2025-06-23,68.364
2025-06-24,66.045
2025-06-25,65.927
2025-06-26,66.174
2025-06-27,66.001
2025-06-30,65.779
2025-07-01,66.314
2025-07-02,68.284
2025-07-03,67.877
2025-07-04,67.138
2025-07-07,68.487
2025-07-08,68.731
2025-07-09,68.798
2025-07-10,67.33
2025-07-11,69.139
2025-07-14,67.145
2025-07-15,66.822
2025-07-16,66.623
2025-07-17,67.539
2025-07-18,67.232
2025-07-21,66.854
2025-07-22,66.498
2025-07-23,66.421
2025-07-24,67.136
2025-07-25,65.989
2025-07-28,67.811
2025-07-29,70.101
2025-07-30,71.115
2025-07-31,70.132
2025-08-01,67.962
2025-08-04,66.817
2025-08-05,65.708
2025-08-06,64.785
2025-08-07,64.267
2025-08-08,63.789
2025-08-11,64.318
2025-08-12,63.36
2025-08-13,62.947
2025-08-14,63.954
2025-08-15,63.175
2025-08-18,63.404
2025-08-19,62.768
2025-08-20,63.621
2025-08-21,64.235
2025-08-22,64.469
2025-08-25,65.414
2025-08-26,63.925
2025-08-27,64.447
2025-08-28,64.908
2025-08-29,64.591
2025-09-01,65.117
2025-09-02,66.109
2025-09-03,64.211
2025-09-04,63.745
2025-09-05,62.358
2025-09-08,62.767
2025-09-09,63.07
2025-09-10,64.021
2025-09-11,62.507
2025-09-12,62.825
2025-09-15,63.438
2025-09-16,64.687
2025-09-17,64.093
2025-09-18,63.767
2025-09-19,62.797
2025-09-22,62.727
2025-09-23,64.022
2025-09-24,65.19
2025-09-25,65.579
2025-09-26,65.52
2025-09-29,63.449
2025-09-30,62.717
2025-10-01,62.051
2025-10-02,60.924
2025-10-03,60.926
2025-10-06,61.921
2025-10-07,62.219
2025-10-08,62.466
2025-10-09,61.686
2025-10-10,58.435
2025-10-13,59.651
2025-10-14,58.682
2025-10-15,58.832
2025-10-16,57.45
2025-10-17,57.708
2025-10-20,57.377
2025-10-21,58.012
2025-10-22,59.736
2025-10-23,62.193
2025-10-24,61.86
2025-10-27,61.909
2025-10-28,60.53
2025-10-29,60.691
2025-10-30,60.641
2025-10-31,61.188
2025-11-03,61.287
2025-11-04,60.664
2025-11-05,59.871
2025-11-06,59.725
2025-11-07,60.016
2025-11-10,60.192
2025-11-11,61.174
2025-11-12,58.603
2025-11-13,58.717
2025-11-14,59.971
2025-11-17,59.827
2025-11-18,60.734
2025-11-19,59.552
2025-11-20,58.896
2025-11-21,58.11
2025-11-24,59.028
2025-11-25,58.212
2025-11-26,58.658
2025-11-27,59.205
2025-11-28,58.545
2025-12-01,59.602
2025-12-02,58.696
2025-12-03,59.168
2025-12-04,59.794
2025-12-05,60.195
2025-12-08,58.9
2025-12-09,58.435
2025-12-10,58.996
2025-12-11,57.936
2025-12-12,57.556
2025-12-15,56.702
2025-12-16,55.234
2025-12-17,56.899
2025-12-18,56.057
2025-12-19,56.694
2025-12-22,58.093
2025-12-23,58.605
2025-12-24,58.51
2025-12-26,57.042
2025-12-29,57.94
2025-12-30,58.07
2025-12-31,57.504
2026-01-02,57.415
2026-01-05,58.402
